@states,@scenario|Module Composition Scenario,@timeseries|Year,@value|NewInstalledCapacity|PV#MW,@value|CumulativeNewInstalledCapacity|PV#MW,@value|InstalledCapacity|PV#MW,@value|CumulativeEOLMaterial|Module#MetricTonnes
PA,Bifacial,2044,150.5732499,8963.081611,8095.017559,25130.31216
PA,Bifacial,2045,159.9377003,9123.019311,8137.467069,29599.46559
PA,Bifacial,2046,159.9377003,9282.957011,8181.913222,33928.20481
PA,Bifacial,2047,173.3226498,9456.279661,8240.199303,38205.70236
PA,Bifacial,2048,173.3226498,9629.602311,8290.590648,42912.96686
PA,Bifacial,2049,1864.331181,11493.93349,10033.58079,47888.32349
PA,Bifacial,2050,1864.331181,13358.26467,11755.47172,53678.09648
RI,Bifacial,2018,34.43137517,34.43137517,34.61850221,0
RI,Bifacial,2019,10.48304983,44.914425,44.96902422,3.43E-08
RI,Bifacial,2020,10.48304983,55.39747483,55.34594213,5.47E-06
RI,Bifacial,2021,29.9574,85.35487483,85.26051731,0.000112127
RI,Bifacial,2022,29.9574,115.3122748,115.0283146,0.001002991
RI,Bifacial,2023,52.87594983,168.1882247,167.6716767,0.005648974
RI,Bifacial,2024,52.87594983,221.0641745,220.0599618,0.023597439
RI,Bifacial,2025,53.32900034,274.3931748,272.6409644,0.079915413
RI,Bifacial,2026,53.32900034,327.7221752,324.9576743,0.23162666
RI,Bifacial,2027,18.70339966,346.4255748,342.2311106,0.59535453
RI,Bifacial,2028,18.70339966,365.1289745,359.3899409,1.39086131
RI,Bifacial,2029,13.43170043,378.5606749,371.1534462,3.006224689
RI,Bifacial,2030,13.43170043,391.9923754,382.8279608,6.091366742
RI,Bifacial,2031,4.473549575,396.4659249,385.4023284,11.6871648
RI,Bifacial,2032,4.473549575,400.9394745,387.8834185,21.39659515
RI,Bifacial,2033,0.872950595,401.8124251,386.6199579,37.60072845
RI,Bifacial,2034,0.872950595,402.6853757,385.1831364,63.71329394
RI,Bifacial,2035,0.917149915,403.6025256,383.5375448,104.4491259
RI,Bifacial,2036,0.917149915,404.5196755,381.52972,166.0496108
RI,Bifacial,2037,0.31364949,404.833325,378.4173232,256.3596073
RI,Bifacial,2038,0.31364949,405.1469745,374.6495769,384.5907952
RI,Bifacial,2039,0.229500425,405.3764749,369.9736435,560.5621725
RI,Bifacial,2040,0.229500425,405.6059754,364.3213548,793.2428329
RI,Bifacial,2041,0,405.6059754,357.3614893,1088.642376
RI,Bifacial,2042,0,405.6059754,349.3140532,1447.608277
RI,Bifacial,2043,0,405.6059754,340.2728044,1864.853661
RI,Bifacial,2044,0,405.6059754,330.3978188,2331.095007
RI,Bifacial,2045,0.00935,405.6153254,319.8127428,2839.533126
RI,Bifacial,2046,0.00935,405.6246753,308.4177494,3395.167889
RI,Bifacial,2047,0,405.6246753,295.797108,4021.514277
RI,Bifacial,2048,0,405.6246753,281.0128141,4774.200831
RI,Bifacial,2049,601.6947703,1007.319446,868.1448807,5654.950871
RI,Bifacial,2050,601.6947703,1609.014216,1449.856286,6714.014511
SC,Bifacial,2018,483.3197747,483.3197747,485.9465126,0
SC,Bifacial,2019,211.2199002,694.5396749,695.6397785,4.81E-07
SC,Bifacial,2020,211.2199002,905.7595751,905.3525423,7.69E-05
SC,Bifacial,2021,949.90305,1855.662625,1856.679475,0.001583914
SC,Bifacial,2022,949.90305,2805.565675,2803.353565,0.014280812
SC,Bifacial,2023,3085.826401,5891.392076,5891.063814,0.081068942
SC,Bifacial,2024,3085.826401,8977.218477,8964.106055,0.341082507
SC,Bifacial,2025,130.4171997,9107.635677,9053.140399,1.162528276
SC,Bifacial,2026,130.4171997,9238.052877,9140.265796,3.389206057
SC,Bifacial,2027,133.9166503,9371.969527,9230.409875,8.75999844
SC,Bifacial,2028,133.9166503,9505.886177,9319.984813,20.58021413
SC,Bifacial,2029,133.3896497,9639.275827,9408.355579,44.74836616
SC,Bifacial,2030,133.3896497,9772.665477,9495.876918,91.27052442
SC,Bifacial,2031,102.6476997,9875.313176,9551.387648,176.4216748
SC,Bifacial,2032,102.6476997,9977.960876,9605.441342,325.7276896
SC,Bifacial,2033,1161.74039,11139.70127,10720.94496,577.9196996
SC,Bifacial,2034,1161.74039,12301.44166,11828.82177,989.9158661
SC,Bifacial,2035,2247.768301,14549.20996,14017.42589,1642.655642
SC,Bifacial,2036,2247.768301,16796.97826,16189.68627,2647.178366
SC,Bifacial,2037,2304.005358,19100.98362,18398.67229,4149.653763
SC,Bifacial,2038,2304.005358,21404.98897,20584.52525,6333.203118
SC,Bifacial,2039,45.96714974,21450.95612,20476.13946,9413.656058
SC,Bifacial,2040,45.96714974,21496.92327,20346.13612,13626.76662
SC,Bifacial,2041,5600.400979,27097.32425,25769.59014,19207.40443
SC,Bifacial,2042,5600.400979,32697.72523,31142.83565,26368.41131
SC,Bifacial,2043,10920.09781,43617.82304,41798.94121,35297.53506
SC,Bifacial,2044,10920.09781,54537.92085,52371.47001,46198.33439
SC,Bifacial,2045,10178.18498,64716.10583,62105.1888,59390.20006
SC,Bifacial,2046,10178.18498,74894.29081,71738.54271,75439.451
SC,Bifacial,2047,5499.841848,80394.13266,76560.32286,95230.02325
SC,Bifacial,2048,5499.841848,85893.97451,81264.56421,120083.2617
SC,Bifacial,2049,573.24976,86467.22427,80902.94432,150439.5938
SC,Bifacial,2050,573.24976,87040.47403,80431.93667,186946.6164
SD,Bifacial,2018,46.3216,46.3216,46.57334783,0
SD,Bifacial,2019,0.245649745,46.56724975,46.56852917,4.61E-08
SD,Bifacial,2020,0.245649745,46.81289949,46.67514748,7.35E-06
SD,Bifacial,2021,0.289000085,47.10189958,46.82503029,0.000148693
SD,Bifacial,2022,0.289000085,47.39089966,46.97388356,0.001305742
SD,Bifacial,2023,0.45049983,47.84139949,47.28387764,0.007216313
SD,Bifacial,2024,0.45049983,48.29189932,47.59180558,0.029621659
SD,Bifacial,2025,1.620950595,49.91284991,49.07276989,0.09875012
SD,Bifacial,2026,1.620950595,51.53380051,50.54455852,0.282193211
SD,Bifacial,2027,56.18533992,107.7191404,106.8085351,0.716030579
SD,Bifacial,2028,56.18533992,163.9044803,162.813975,1.652851695
SD,Bifacial,2029,152.0051602,315.9096405,314.7570994,3.531998732
SD,Bifacial,2030,152.0051602,467.9148007,465.973988,7.077671339
SD,Bifacial,2031,7.91689932,475.8317001,471.680478,13.42996612
SD,Bifacial,2032,7.91689932,483.7485994,477.1736923,24.31144411
SD,Bifacial,2033,1159.734051,1643.48265,1639.201331,42.22558253
SD,Bifacial,2034,1159.734051,2803.216701,2796.121432,70.67046822
SD,Bifacial,2035,15.35609966,2818.572801,2797.819552,114.3270676
SD,Bifacial,2036,15.35609966,2833.928901,2798.205131,179.1416696
SD,Bifacial,2037,131.9303691,2965.85927,2915.15198,272.1647162
SD,Bifacial,2038,131.9303691,3097.789639,3030.988122,400.9419116
SD,Bifacial,2039,33.14064958,3130.930288,3046.307789,572.2121671
SD,Bifacial,2040,33.14064958,3164.070938,3060.660284,789.7283733
SD,Bifacial,2041,34.92055017,3198.991488,3075.966154,1051.306963
SD,Bifacial,2042,34.92055017,3233.912038,3090.630298,1345.846348
SD,Bifacial,2043,31.82824992,3265.740288,3101.921,1651.950678
SD,Bifacial,2044,31.82824992,3297.568538,3113.461138,1940.374969
SD,Bifacial,2045,29.17284992,3326.741388,3123.091189,2181.613761
SD,Bifacial,2046,29.17284992,3355.914238,3133.804883,2356.720417
SD,Bifacial,2047,21.88155068,3377.795789,3138.28024,2465.313134
SD,Bifacial,2048,21.88155068,3399.677339,3143.198366,2546.087059
SD,Bifacial,2049,1252.316758,4651.994097,4384.533339,2562.626004
SD,Bifacial,2050,1252.316758,5904.310855,5620.802629,2585.017458
TN,Bifacial,2018,179.4501304,179.4501304,180.4254028,0
TN,Bifacial,2019,5.520749575,184.97088,184.9996339,1.79E-07
TN,Bifacial,2020,5.520749575,190.4916296,189.9805381,2.85E-05
TN,Bifacial,2021,3.02600034,193.5176299,192.4404533,0.000576749
TN,Bifacial,2022,3.02600034,196.5436302,194.8868123,0.005072833
TN,Bifacial,2023,1150.806499,1347.350129,1350.381322,0.028082442
TN,Bifacial,2024,1150.806499,2498.156628,2500.506561,0.115454453
TN,Bifacial,2025,2587.335401,5085.492029,5087.858304,0.385442005
TN,Bifacial,2026,2587.335401,7672.82743,7662.980739,1.102919948
TN,Bifacial,2027,5772.27792,13445.10535,13424.17193,2.802340079
TN,Bifacial,2028,5772.27792,19217.38327,19158.40684,6.479494251
TN,Bifacial,2029,8313.18099,27530.56426,27415.82823,13.87827472
TN,Bifacial,2030,8313.18099,35843.74525,35633.54199,27.90724198
TN,Bifacial,2031,16.58434932,35860.3296,35477.91946,53.2317659
TN,Bifacial,2032,16.58434932,35876.91395,35316.76721,97.09830073
TN,Bifacial,2033,20.21215026,35897.1261,35159.53603,170.4519522
TN,Bifacial,2034,20.21215026,35917.33825,35002.27895,289.3960964
TN,Bifacial,2035,25.44560051,35942.78385,34849.83733,476.9974469
TN,Bifacial,2036,25.44560051,35968.22945,34696.36317,765.3435614
TN,Bifacial,2037,31.90135009,36000.1308,34547.56781,1197.604216
TN,Bifacial,2038,31.90135009,36032.03215,34395.94834,1829.665008
TN,Bifacial,2039,39.72219966,36071.75435,34248.11784,2730.81775
TN,Bifacial,2040,39.72219966,36111.47655,34094.71914,3983.298993
TN,Bifacial,2041,47.99270009,36159.46925,33942.34603,5681.632083
TN,Bifacial,2042,47.99270009,36207.46195,33780.67261,7935.154131
TN,Bifacial,2043,56.57430026,36264.03625,33615.81391,10880.3905
TN,Bifacial,2044,56.57430026,36320.61055,33435.58551,14711.65471
TN,Bifacial,2045,2987.553313,39308.16386,36177.33262,19733.60411
TN,Bifacial,2046,2987.553313,42295.71718,38877.88767,26424.65334
TN,Bifacial,2047,77.03975043,42372.75693,38600.1122,35480.3152
TN,Bifacial,2048,77.03975043,42449.79668,38261.08063,47883.02698
TN,Bifacial,2049,4715.894208,47165.69089,42507.81898,64412.07934
TN,Bifacial,2050,4715.894208,51881.58509,46644.93343,86226.50587
TX,Bifacial,2018,2358.404182,2358.404182,2371.221596,0
TX,Bifacial,2019,2489.285939,4847.690121,4860.655152,2.35E-06
TX,Bifacial,2020,2489.285939,7336.97606,7342.192039,0.000376583
TX,Bifacial,2021,7344.237119,14681.21318,14694.7645,0.007955689
TX,Bifacial,2022,7344.237119,22025.4503,22011.30566,0.074275154
TX,Bifacial,2023,5556.427467,27581.87776,27495.37439,0.435940053
TX,Bifacial,2024,5556.427467,33138.30523,32951.44621,1.887910468
TX,Bifacial,2025,6578.663656,39716.96889,39407.02588,6.593989248
TX,Bifacial,2026,6578.663656,46295.63254,45830.69171,19.62654532
TX,Bifacial,2027,971.9153246,47267.54787,46590.49604,51.63343768
TX,Bifacial,2028,971.9153246,48239.46319,47342.48066,123.157638
TX,Bifacial,2029,1147.359841,49386.82303,48265.49314,271.2840048
TX,Bifacial,2030,1147.359841,50534.18288,49181.44346,559.448164
TX,Bifacial,2031,2326.018767,52860.20164,51272.07864,1091.382763
TX,Bifacial,2032,2326.018767,55186.22041,53345.74577,2030.223002
TX,Bifacial,2033,9267.732657,64453.95307,62368.30358,3623.602875
TX,Bifacial,2034,9267.732657,73721.68572,71332.80408,6234.897693
TX,Bifacial,2035,396.3802377,74118.06596,71316.49514,10379.22792
TX,Bifacial,2036,396.3802377,74514.4462,71253.03392,16759.95371
TX,Bifacial,2037,836.226719,75350.67292,71575.22513,26296.76838
TX,Bifacial,2038,836.226719,76186.89964,71819.6442,40130.38379
TX,Bifacial,2039,228.8437997,76415.74344,71353.05657,59583.17234
TX,Bifacial,2040,228.8437997,76644.58724,70763.67013,86055.35147
TX,Bifacial,2041,940.4294042,77585.01664,70744.1338,120852.1957
TX,Bifacial,2042,940.4294042,78525.44604,70559.98225,164980.7803
TX,Bifacial,2043,863.4725056,79388.91855,70123.71853,219025.3465
TX,Bifacial,2044,863.4725056,80252.39106,69508.5695,283273.1398
TX,Bifacial,2045,729.219096,80981.61015,68571.78755,358227.4444
TX,Bifacial,2046,729.219096,81710.82925,67423.32898,445408.8151
TX,Bifacial,2047,6918.282408,88629.11166,72224.67799,547946.1818
TX,Bifacial,2048,6918.282408,95547.39406,76644.83473,671336.0851
TX,Bifacial,2049,4170.871456,99718.26552,77886.44565,817655.6697
TX,Bifacial,2050,4170.871456,103889.137,78713.5531,987555.9282
UT,Bifacial,2018,1523.774685,1523.774685,1532.056069,0
UT,Bifacial,2019,123.8475493,1647.622234,1648.267274,1.52E-06
UT,Bifacial,2020,123.8475493,1771.469784,1767.50997,0.000241863
UT,Bifacial,2021,148.0513006,1919.521084,1910.72907,0.004909351
UT,Bifacial,2022,148.0513006,2067.572385,2053.230539,0.043317459
UT,Bifacial,2023,145.2675494,2212.839934,2192.213837,0.240587489
UT,Bifacial,2024,145.2675494,2358.107484,2330.483541,0.992160841
UT,Bifacial,2025,140.9435998,2499.051083,2463.681525,3.321514203
UT,Bifacial,2026,140.9435998,2639.994683,2596.132269,9.527704222
UT,Bifacial,2027,134.0611509,2774.055834,2720.844675,24.25822847
UT,Bifacial,2028,134.0611509,2908.116985,2844.610019,56.17182069
UT,Bifacial,2029,120.25035,3028.367335,2953.29515,120.3817684
UT,Bifacial,2030,120.25035,3148.617685,3060.389862,241.8849749
UT,Bifacial,2031,94.35085,3242.968535,3139.197359,460.1675893
UT,Bifacial,2032,94.35085,3337.319385,3214.787526,835.0996342
UT,Bifacial,2033,251.5571596,3588.876545,3443.520776,1454.025497
UT,Bifacial,2034,251.5571596,3840.433704,3664.721097,2439.521066
UT,Bifacial,2035,48.82230034,3889.256005,3671.825601,3956.473921
UT,Bifacial,2036,48.82230034,3938.078305,3665.634517,6215.785027
UT,Bifacial,2037,36.00685,3974.085155,3629.112758,9470.012502
UT,Bifacial,2038,36.00685,4010.092005,3570.509758,13993.95894
UT,Bifacial,2039,25.54844957,4035.640454,3475.078494,20041.67538
UT,Bifacial,2040,25.54844957,4061.188904,3350.793989,27773.24862
UT,Bifacial,2041,449.0441196,4510.233024,3623.731841,37154.36472
UT,Bifacial,2042,449.0441196,4959.277143,3872.910806,47853.0839
UT,Bifacial,2043,70.00923102,5029.286374,3729.310812,59189.07451
UT,Bifacial,2044,70.00923102,5099.295605,3591.51946,70211.45012
UT,Bifacial,2045,930.9101395,6030.205745,4340.823089,79952.85946
UT,Bifacial,2046,930.9101395,6961.115884,5119.672671,87798.29432
UT,Bifacial,2047,4232.97743,11194.09331,9242.027442,93762.87945
UT,Bifacial,2048,4232.97743,15427.07074,13356.51821,99165.87883
UT,Bifacial,2049,7.828499745,15434.89924,13236.6369,102895.8528
UT,Bifacial,2050,7.828499745,15442.72774,13105.45526,107071.1836
VA,Bifacial,2018,586.7037455,586.7037455,589.8923528,0
VA,Bifacial,2019,16.78749958,603.4912451,603.57868,5.84E-07
VA,Bifacial,2020,16.78749958,620.2787447,618.6015223,9.31E-05
VA,Bifacial,2021,10.3972,630.6759447,627.1603648,0.001885458
VA,Bifacial,2022,10.3972,641.0731447,635.6724892,0.016581414
VA,Bifacial,2023,5.615100425,646.6882451,639.3334965,0.091779299
VA,Bifacial,2024,5.615100425,652.3033455,642.9672145,0.377279545
VA,Bifacial,2025,22.63889975,674.9422453,663.6685005,1.259383317
VA,Bifacial,2026,22.63889975,697.581145,684.2445979,3.603096476
VA,Bifacial,2027,154.3797198,851.9608648,836.9765164,9.152062542
VA,Bifacial,2028,154.3797198,1006.340585,988.9025462,21.14638252
VA,Bifacial,2029,997.2640303,2003.604615,1986.382635,45.22738897
VA,Bifacial,2030,997.2640303,3000.868645,2979.046836,90.70279194
VA,Bifacial,2031,68.65280043,3069.521446,3033.520692,172.2387019
VA,Bifacial,2032,68.65280043,3138.174246,3086.011737,312.0136996
VA,Bifacial,2033,74.05709949,3212.231346,3142.055639,542.2906835
VA,Bifacial,2034,74.05709949,3286.288445,3195.417179,908.1960979
VA,Bifacial,2035,80.8622006,3367.150646,3251.878963,1470.188441
VA,Bifacial,2036,80.8622006,3448.012846,3303.254165,2305.187967
VA,Bifacial,2037,84.74159975,3532.754446,3351.869424,3504.601344
VA,Bifacial,2038,84.74159975,3617.496046,3392.149609,5166.618049
VA,Bifacial,2039,4337.452547,7954.948593,7692.851362,7379.611405
VA,Bifacial,2040,4337.452547,12292.40114,11965.36274,10194.24033
VA,Bifacial,2041,63.52645068,12355.92759,11915.12238,13585.53232
VA,Bifacial,2042,63.52645068,12419.45404,11853.6894,17414.33227
VA,Bifacial,2043,54.54449941,12473.99854,11780.73321,21409.01925
VA,Bifacial,2044,54.54449941,12528.54304,11711.76526,25195.96353
VA,Bifacial,2045,49.8295506,12578.37259,11648.53453,28396.00276
VA,Bifacial,2046,49.8295506,12628.20214,11599.91522,30762.94018
VA,Bifacial,2047,3540.267307,16168.46945,15070.41654,32286.78591
VA,Bifacial,2048,3540.267307,19708.73676,18533.10329,33453.88454
VA,Bifacial,2049,768.4967029,20477.23346,19209.47711,33803.84242
VA,Bifacial,2050,768.4967029,21245.73016,19878.97586,34193.49614
VT,Bifacial,2018,223.2026899,223.2026899,224.415748,0
VT,Bifacial,2019,31.530886,254.7335759,254.8977993,2.22E-07
VT,Bifacial,2020,31.530886,286.2644619,285.7505414,3.54E-05
VT,Bifacial,2021,38.46743383,324.7318957,323.4841824,0.000721204
VT,Bifacial,2022,38.46743383,363.1993296,361.029919,0.006387287
VT,Bifacial,2023,49.47061668,412.6699462,409.4407321,0.035611732
VT,Bifacial,2024,49.47061668,462.1405629,457.6109854,0.147383693
VT,Bifacial,2025,46.84932871,508.9898916,502.9020443,0.494988133
VT,Bifacial,2026,46.84932871,555.8392203,547.9536454,1.423937621
VT,Bifacial,2027,44.55625557,600.3954759,590.452351,3.634802245
VT,Bifacial,2028,44.55625557,644.9517315,632.6890908,8.436430946
VT,Bifacial,2029,29.85728794,674.8090194,659.8627248,18.11933086
VT,Bifacial,2030,29.85728794,704.6663074,686.7334424,36.48168011
VT,Bifacial,2031,40.63278265,745.29909,724.0267071,69.53896292
VT,Bifacial,2032,40.63278265,785.9318727,760.7140499,126.4372884
VT,Bifacial,2033,8.449288065,794.3811607,764.234095,220.5605583
VT,Bifacial,2034,8.449288065,802.8304488,766.7147106,370.7571301
VT,Bifacial,2035,4.18710017,807.017549,763.4580635,602.4899688
VT,Bifacial,2036,4.18710017,811.2046491,758.1956224,948.5100114
VT,Bifacial,2037,6.45729564,817.6619448,752.5307129,1448.352921
VT,Bifacial,2038,6.45729564,824.1192404,743.430838,2145.604515
VT,Bifacial,2039,4.44162009,828.5608605,728.1735069,3081.637499
VT,Bifacial,2040,4.44162009,833.0024806,708.329345,4284.78549
VT,Bifacial,2041,1.98645051,834.9889311,681.4655314,5755.340904
VT,Bifacial,2042,1.98645051,836.9753816,650.8433871,7449.971395
VT,Bifacial,2043,1.20359932,838.1789809,617.346334,9273.814748
VT,Bifacial,2044,1.20359932,839.3825802,584.10456,11091.78084
VT,Bifacial,2045,689.4724011,1528.854981,1244.521459,12766.51267
VT,Bifacial,2046,689.4724011,2218.327382,1906.166615,14214.13147
VT,Bifacial,2047,0.836399575,2219.163782,1876.735733,15446.78815
VT,Bifacial,2048,0.836399575,2220.000182,1846.863135,16671.39641
VT,Bifacial,2049,18.386044,2238.386226,1837.263584,17744.95504
VT,Bifacial,2050,18.386044,2256.77227,1825.171493,18967.13546
WA,Bifacial,2018,77.92034932,77.92034932,78.34382948,0
WA,Bifacial,2019,1.68725051,79.60759983,79.61638759,7.76E-08
WA,Bifacial,2020,1.68725051,81.29485034,81.0694201,1.24E-05
WA,Bifacial,2021,1.44755017,82.74240051,82.27744111,0.000250324
WA,Bifacial,2022,1.44755017,84.18995068,83.47896025,0.002200477
WA,Bifacial,2023,0.52869949,84.71865017,83.75080691,0.012174241
WA,Bifacial,2024,0.52869949,85.24734966,84.02000494,0.050023575
WA,Bifacial,2025,0.913750255,86.16109991,84.6727275,0.166917337
WA,Bifacial,2026,0.913750255,87.07485017,85.31839379,0.4773854
WA,Bifacial,2027,2.855999575,89.93084974,87.90347479,1.212209993
WA,Bifacial,2028,2.855999575,92.78684932,90.46091211,2.800105001
WA,Bifacial,2029,7.789399915,100.5762492,97.9310911,5.987294747
WA,Bifacial,2030,7.789399915,108.3656491,105.3159627,12.00466792
WA,Bifacial,2031,9.138350595,117.5039997,113.932898,22.79125091
WA,Bifacial,2032,9.138350595,126.6423503,122.3699994,41.27857506
WA,Bifacial,2033,7.93815,134.5805003,129.3465851,71.72997063
WA,Bifacial,2034,7.93815,142.5186503,135.9693659,120.1068016
WA,Bifacial,2035,12.58084949,155.0994998,146.7631879,194.3929061
WA,Bifacial,2036,12.58084949,167.6803493,156.8715691,304.7410142
WA,Bifacial,2037,20.6762506,188.3565999,174.2136581,463.2072901
WA,Bifacial,2038,20.6762506,209.0328505,190.4077088,682.7269498
WA,Bifacial,2039,24.86249992,233.8953504,209.4572646,974.912388
WA,Bifacial,2040,24.86249992,258.7578504,227.0383047,1346.357064
WA,Bifacial,2041,15.51334983,274.2712002,233.8322685,1793.617048
WA,Bifacial,2042,15.51334983,289.78455,239.5988278,2298.115193
WA,Bifacial,2043,9.732500085,299.5170501,239.1748881,2823.735523
WA,Bifacial,2044,9.732500085,309.2495502,239.2458513,3320.870887
WA,Bifacial,2045,8.300250255,317.5498004,239.2386972,3739.194154
WA,Bifacial,2046,8.300250255,325.8500507,241.1458028,4045.951949
WA,Bifacial,2047,10.77969915,336.6297498,247.468346,4239.540069
WA,Bifacial,2048,10.77969915,347.409449,254.6012922,4383.947075
WA,Bifacial,2049,10.6063006,358.0157496,263.4171495,4416.84498
WA,Bifacial,2050,10.6063006,368.6220502,272.1590312,4451.540606
WI,Bifacial,2018,1588.23616,1588.23616,1596.867878,0
WI,Bifacial,2019,421.3017206,2009.537881,2011.73216,1.58E-06
WI,Bifacial,2020,421.3017206,2430.839601,2428.155124,0.00025238
WI,Bifacial,2021,36.77015034,2467.609752,2457.006605,0.005162477
